row,status,diff_percentage,changed_percentage,url1,url2
154,success,1.734689771145858,3.12729831319735,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/26795516/b6fcb285-b2f3-4515-b76e-c5590a6f0c91/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/26795516/b6fcb285-b2f3-4515-b76e-c5590a6f0c91/v2_001.png?size=1280
155,success,1.1607961703199798,3.2277291869128604,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28232804/e941739a-5121-4c4c-9550-f46aa6ce8af6/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28232804/e941739a-5121-4c4c-9550-f46aa6ce8af6/v2_000.png?size=1280
156,success,0.8270008532513534,5.48364107547781,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28232804/e941739a-5121-4c4c-9550-f46aa6ce8af6/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28232804/e941739a-5121-4c4c-9550-f46aa6ce8af6/v2_001.png?size=1280
157,success,1.2327075978958661,1.7826235496903062,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28159434/e0a02753-b6f8-4b3e-b1bd-89ab98b70c0b/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28159434/e0a02753-b6f8-4b3e-b1bd-89ab98b70c0b/v2_000.png?size=1280
158,success,1.2327075978958661,1.7826235496903062,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28159434/e0a02753-b6f8-4b3e-b1bd-89ab98b70c0b/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28159434/e0a02753-b6f8-4b3e-b1bd-89ab98b70c0b/v2_001.png?size=1280
159,success,0.1447643052460024,1.193414005157707,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28050724/e10f2b86-a36a-4a13-b9ad-292f4f312715/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28050724/e10f2b86-a36a-4a13-b9ad-292f4f312715/v2_000.png?size=1280
160,success,2.2819416730522136e-05,0.0,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28050724/e10f2b86-a36a-4a13-b9ad-292f4f312715/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28050724/e10f2b86-a36a-4a13-b9ad-292f4f312715/v2_001.png?size=1280
161,success,0.5451611332363634,2.182053773890509,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28205262/01d0ef54-a43b-4b12-abaf-0499b83a87a4/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28205262/01d0ef54-a43b-4b12-abaf-0499b83a87a4/v2_000.png?size=1280
162,success,0.8336744221498124,2.783284742468416,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28205262/01d0ef54-a43b-4b12-abaf-0499b83a87a4/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28205262/01d0ef54-a43b-4b12-abaf-0499b83a87a4/v2_001.png?size=1280
163,success,0.36374199511454414,1.4861111111111112,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/27442992/4693f1c8-3754-41ff-970d-5a1285cd99fd/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/27442992/4693f1c8-3754-41ff-970d-5a1285cd99fd/v2_000.png?size=1280
